datetime,jd,obs_change,dt_sec,dm,dmerr,N,m,merr,observer,H_alpha,H,RA_deg,DEC_deg,RA_rate,DEC_rate,RA_3sigma,DEC_3sigma,V,r,r_rate,delta,delta_rate,lighttime,alpha,ObsEclLon,ObsEclLat
1992-08-01T01:31:00.000,2448835.5631944444,False,59220.000010728836,0.11999999999999922,0.05,5,16.06,0.05,Dotto,16.067344241136514,15.523535774309439,300.26356,-20.48071,-0.018488277777777777,-0.004173055555555556,0.018,0.011,15.84,1.622262137721,-15.5316585,0.614341875961,-12.2666081,306.55956000000003,6.8396,298.0791638,0.0483762
1992-08-01T02:22:00.000,2448835.5986111113,False,3060.000018775463,-0.11999999999999922,0.07071067811865477,4,15.94,0.05,Dotto,15.948656208877031,15.403247106681158,300.24678,-20.48426,-0.018498055555555556,-0.004173416666666666,0.018,0.011,15.84,1.621944421043,-15.5322601,0.6140910813253,-12.2537051,306.4344,6.8719,298.0630517,0.0480419
1992-08-01T03:23:00.000,2448835.640972222,False,3659.9999830126762,0.13000000000000078,0.08602325267042628,5,16.07,0.07,Dotto,16.080224805801578,15.532906572199717,300.2267,-20.48852,-0.018509694444444447,-0.004173805555555556,0.018,0.011,15.84,1.621564390852,-15.5329784,0.61379145784526,-12.2382777,306.28488,6.9105,298.0437695,0.0476416
1992-08-01T04:39:00.000,2448835.69375,False,4560.000009834766,0.19000000000000128,0.09219544457292887,7,16.26,0.06,Dotto,16.272178178100315,15.722486544997416,300.20167,-20.49382,-0.018524166666666664,-0.004174277777777778,0.018,0.011,15.84,1.621090886079,-15.5338713,0.61341868441261,-12.2190656,306.09888,6.9586,298.0197296,0.0471424
1992-08-01T05:32:00.000,2448835.730555556,False,3180.0000116229057,0.08999999999999986,0.07211102550927978,6,16.35,0.04,Dotto,16.363539776763876,15.812193871601185,300.18419,-20.49752,-0.018534194444444443,-0.004174583333333333,0.018,0.011,15.84,1.620760662728,-15.5344926,0.61315907052374,-12.2056735,305.96928,6.9922,298.0029543,0.0467939
1992-08-01T06:25:00.000,2448835.767361111,False,3179.9999713897705,-0.010000000000001563,0.1077032961426901,8,16.34,0.1,Dotto,16.35490086407246,15.801903668695875,300.16671,-20.50121,-0.018544194444444446,-0.004174888888888889,0.018,0.011,15.84,1.620430426198,-15.5351129,0.61289974126783,-12.1922863,305.83992,7.0258,297.9861703,0.0464451
1992-08-01T07:32:00.000,2448835.813888889,False,4020.0000017881393,0.08000000000000185,0.14142135623730953,10,16.42,0.1,Dotto,16.436620751223668,15.88153911017367,300.1446,-20.50589,-0.018556805555555556,-0.00417525,0.018,0.011,15.84,1.620012938544,-15.5358955,0.61257231711824,-12.1753698,305.67654,7.0683,297.9649403,0.0460037
1992-08-01T08:16:00.000,2448835.8444444444,False,2640.0000035762787,-0.0400000000000027,0.12806248474865697,2,16.38,0.08,Dotto,16.397749783777677,15.841302322483381,300.13007,-20.50896,-0.018565055555555553,-0.0041755,0.018,0.011,15.84,1.619738756129,-15.5364085,0.61235753955515,-12.1642647,305.56932,7.0962,297.9509907,0.0457136
1992-08-04T01:38:00.000,2448838.5680555557,False,235320.00001519918,-0.7599999999999998,0.0806225774829855,3,15.62,0.01,Dotto,15.736932024724968,15.063880217270672,298.80981,-20.78271,-0.01920888888888889,-0.0041680833333333335,0.018,0.011,15.86,1.595264434713,-15.5790156,0.59399243244693,-11.1898191,296.40504,9.6254,296.6857878,0.0190332
1992-08-04T02:36:00.000,2448838.6083333334,False,3479.9999937415123,0.05000000000000071,0.04123105625617661,7,15.67,0.04,Dotto,15.78837667143076,15.113666625690664,298.78995,-20.78675,-0.019217027777777777,-0.004167555555555555,0.018,0.011,15.86,1.594902009712,-15.5795978,0.59373227884692,-11.1756622,296.27526,9.6634,296.6667864,0.0186266
1992-08-04T03:35:00.000,2448838.6493055555,False,3539.9999901652336,0.0,0.0806225774829855,4,15.67,0.07,Dotto,15.789845551513126,15.113449187846024,298.76973,-20.79086,-0.01922525,-0.0041670000000000006,0.018,0.011,15.86,1.594533322143,-15.5801884,0.59346797764009,-11.1612695,296.14338000000004,9.7021,296.6474497,0.0182127
1992-08-04T04:36:00.000,2448838.691666667,False,3660.0000232458115,0.08999999999999986,0.08602325267042628,3,15.76,0.05,Dotto,15.881363508520543,15.2032267815352,298.74882,-20.79511,-0.019233694444444442,-0.004166444444444445,0.018,0.011,15.86,1.594152122028,-15.5807976,0.5931950750651,-11.1463977,296.00718,9.7421,296.6274493,0.0177843
1992-08-04T05:31:00.000,2448838.729861111,False,3299.999964237213,-0.02999999999999936,0.05830951894845301,2,15.73,0.03,Dotto,15.852731534035211,15.173030727692707,298.72996,-20.79894,-0.019241305555555553,-0.004165916666666667,0.018,0.011,15.86,1.593808404268,-15.5813454,0.59294932721619,-11.1329963,295.88454,9.7781,296.6094091,0.0173978
1992-08-04T06:19:00.000,2448838.7631944446,False,2880.000029504299,0.07000000000000028,0.042426406871192854,2,15.8,0.03,Dotto,15.923924963162865,15.242857324776688,298.71349,-20.80228,-0.01924788888888889,-0.004165444444444445,0.018,0.011,15.86,1.593508422545,-15.5818225,0.59273509788707,-11.1213066,295.77762,9.8096,296.5936595,0.0170602
1992-08-04T07:18:00.000,2448838.8041666667,False,3539.9999901652336,0.049999999999998934,0.07615773105863909,2,15.85,0.07,Dotto,15.975391267889554,15.292646586931632,298.69324,-20.80639,-0.019255944444444444,-0.0041648611111111105,0.018,0.011,15.86,1.593139682464,-15.5824075,0.59247208257892,-11.1069456,295.64639999999997,9.8483,296.5742937,0.0166449
1992-08-04T08:32:00.000,2448838.855555556,False,4440.000016987324,0.08999999999999986,0.09899494936611666,3,15.94,0.07,Dotto,16.067229396869635,15.382382090874179,298.66783,-20.81154,-0.019266000000000002,-0.004164083333333333,0.018,0.011,15.86,1.592677175385,-15.5831391,0.59214267922712,-11.0889454,295.48199999999997,9.8969,296.5499937,0.0161235
1992-08-27T05:23:00.000,2448861.7243055557,False,1975859.9999919534,-0.5199999999999996,0.07280109889280519,1,15.42,0.02,Dotto,16.25750463825107,14.783786345413871,287.40409,-22.74233,-0.01633877777777778,-0.0025273444444444443,0.018,0.008,15.94,1.386008498467,-15.5887367,0.49060636591418,-5.0346255,244.81494,32.9523,285.9192423,-0.2644583
1992-08-28T03:23:00.000,2448862.640972222,True,79199.99998658895,0.09999999999999964,0.08246211251235322,3,15.52,0.08,Howell,16.38213502769385,14.880566941321923,287.01922,-22.7972,-0.015921777777777778,-0.002438566666666667,0.018,0.008,15.94,1.377759958314,-15.5711588,0.48797709324983,-4.8988403,243.50292,33.887,285.5602979,-0.2771714
1992-08-28T04:23:00.000,2448862.6826388887,False,3599.999986588955,-0.08000000000000007,0.08944271909999159,3,15.44,0.04,Howell,16.303250072122005,14.800421710830356,287.00196,-22.79965,-0.015902416666666665,-0.0024345499999999997,0.018,0.008,15.94,1.37738524996,-15.5703172,0.48785926555406,-4.8929127,243.44412,33.9294,285.5442063,-0.2777506
1992-08-28T05:21:00.000,2448862.722916667,False,3480.0000339746475,-0.02999999999999936,0.0806225774829855,3,15.41,0.07,Howell,16.274327588510754,14.770280807290515,286.9853,-22.80201,-0.015883638888888888,-0.0024306722222222224,0.018,0.008,15.94,1.377023051181,-15.5695,0.48774550080642,-4.8872031,243.38736,33.9704,285.5286699,-0.2783106
1992-12-08T15:24:00.000,2448965.1416666666,True,8848979.99997586,-2.6099999999999994,0.07071067811865477,1,12.8,0.01,Tholen,20.934232222193838,15.908683116989506,193.39356,-21.09745,-0.5675694444444445,0.2751911111111111,0.061,0.134,12.0,0.972038033254,9.0535111,0.02429239294612,1.2146462,12.12204,121.3593,200.5203639,-14.1381954
1992-12-09T09:50:00.000,2448965.909722222,True,66359.99998748302,-0.9199999999999999,0.050990195135927854,1,11.88,0.05,MacConnell,19.915682872370972,15.674917671171485,182.90283,-15.8945,-0.5063472222222222,0.2831361111111111,0.064,0.126,11.51,0.976102242282,9.2700104,0.02531442779607,3.3479255,12.63204,109.4069,188.9907247,-13.4071117
1992-12-09T15:00:00.000,2448966.125,True,18600.000017881393,-0.34000000000000163,0.050990195135927854,1,11.54,0.01,Tholen,19.534840019542248,15.469883396288587,180.24805,-14.44097,-0.48530277777777775,0.27916138888888886,0.064,0.123,11.37,0.977258521039,9.3298095,0.02576454814176,3.8884741,12.85662,106.2456,185.9781679,-13.1271005
1992-12-09T19:30:00.000,2448966.3125,True,16200.0,-0.11999999999999922,0.01,1,11.42,0.0,Birch,19.375371424278864,15.450510008570628,178.04286,-13.19581,-0.4663305555555555,0.27399372222222224,0.064,0.121,11.27,0.978271640841,9.381579,0.02620995354632,4.3346278,13.07892,103.5779,183.4506385,-12.8644443
1992-12-10T10:40:00.000,2448966.9444444445,True,54600.00000447035,-0.6300000000000008,0.02,1,10.79,0.02,Wisniewski,18.590983503962796,15.063098298028185,171.33335,-9.22107,-0.4015472222222222,0.24843180555555555,0.061,0.113,11.03,0.981727209031,9.5539308,0.02804222511449,5.6611595,13.9932,95.232,175.6433236,-11.8977298
1992-12-10T11:43:00.000,2448966.988194444,False,3779.999975860119,-0.02999999999999936,0.022360679774997897,2,10.76,0.01,Wisniewski,18.54932219642599,15.045226703496533,170.90874,-8.96127,-0.3971527777777778,0.24635575,0.061,0.112,11.01,0.981968759936,9.5657424,0.02818628826633,5.742894,14.06508,94.6924,175.1444033,-11.8281836
1992-12-10T12:15:00.000,2448967.0104166665,False,1920.0000062584877,-0.02999999999999936,0.022360679774997897,1,10.73,0.02,Wisniewski,18.51336010577103,15.021187887344151,170.69497,-8.83014,-0.39492777777777777,0.24529177777777778,0.061,0.112,11.01,0.98209156668,9.571736,0.02826024984828,5.7839202,14.10198,94.4202,174.8930442,-11.7928008
1992-12-10T14:16:00.000,2448967.0944444444,True,7260.000009834766,-0.019999999999999574,0.022360679774997897,1,10.71,0.01,Tholen,18.47059058772329,15.022538501141456,169.89811,-8.33948,-0.386575,0.2412175,0.061,0.111,10.99,0.982556624218,9.5943634,0.02854462188542,5.9360924,14.24388,93.4027,173.9550997,-11.65874
1992-12-10T18:00:00.000,2448967.25,True,13440.000003576279,-0.010000000000001563,0.03162277660168379,1,10.7,0.03,Birch,18.417578783145146,15.047390471427203,168.46997,-7.4531,-0.37138055555555555,0.23350680555555556,0.06,0.109,10.95,0.983420448892,9.636102,0.02909008624053,6.205653,14.516100000000002,91.5671,172.2705548,-11.4100037
1992-12-10T18:39:00.000,2448967.277083333,True,2339.999981224537,-0.03999999999999915,0.042426406871192854,3,10.66,0.03,Noll,18.36998655348957,15.012869621451678,168.22743,-7.30173,-0.36877499999999996,0.23214772222222224,0.06,0.108,10.95,0.983571229721,9.6433492,0.02918749829398,6.2510028,14.564699999999998,91.2539,171.9840765,-11.3666951
1992-12-10T19:30:00.000,2448967.3125,True,3060.000018775463,-0.05000000000000071,0.05,1,10.61,0.04,Birch,18.31001563937917,14.969786060806403,167.91297,-7.10512,-0.36538611111111113,0.23036497222222221,0.059,0.108,10.94,0.98376857558,9.6528174,0.02931594689461,6.3096099,14.62878,90.8471,171.6124726,-11.3100848
1992-12-11T05:13:00.000,2448967.717361111,True,34980.00000715256,0.16999999999999993,0.04,1,10.78,0.0,Lecacheux,18.363197484853522,15.200517529692858,164.52682,-4.96594,-0.32830000000000004,0.20983566666666667,0.057,0.103,10.88,0.986038209989,9.7603431,0.03086503390743,6.9257128,15.40182,86.4203,167.6020441,-10.6685761
1992-12-11T07:16:00.000,2448967.802777778,True,7380.000002682209,0.27000000000000135,0.04,1,11.05,0.04,MacConnell,18.608030431334456,15.479484933667234,163.85922,-4.54007,-0.3208944444444444,0.20553513888888889,0.056,0.102,10.87,0.9865202542,9.7828629,0.03120957880326,7.0436722,15.573720000000002,85.5375,166.8099941,-10.5354038
1992-12-11T08:25:00.000,2448967.8506944445,False,4139.999994635582,-0.27000000000000135,0.0565685424949238,1,10.78,0.04,MacConnell,18.32385368805805,15.213996461907236,163.4915,-4.30502,-0.31680555555555556,0.20313602777777778,0.056,0.101,10.87,0.986791155128,9.7954709,0.03140537722213,7.1081123,15.67146,85.0498,166.3736222,-10.461142
1992-12-11T09:33:00.000,2448967.8979166667,False,4079.9999982118607,0.2400000000000002,0.0565685424949238,1,11.02,0.04,MacConnell,18.549845645626363,15.45809201055833,163.13381,-4.07607,-0.312825,0.20078275,0.055,0.1,10.86,0.987058471016,9.8078785,0.03160006608542,7.1704252,15.7686,84.5744,165.9490887,-10.3882914
1992-12-11T10:37:00.000,2448967.9423611113,True,3840.0000125169754,0.0600000000000005,0.044721359549995794,1,11.08,0.02,Wisniewski,18.596631294241295,15.521640852048016,162.80136,-3.86302,-0.3091222222222222,0.19857902777777778,0.055,0.1,10.86,0.987310371295,9.8195403,0.03178484090943,7.2280079,15.86076,84.1316,165.5544744,-10.3200445
1992-12-11T11:21:00.000,2448967.972916667,False,2640.0000035762787,0.08999999999999986,0.03605551275463989,2,11.17,0.03,Wisniewski,18.677530824037348,15.613908043165857,162.57514,-3.7179,-0.3066027777777778,0.19707075,0.055,0.1,10.86,0.987483726256,9.8275488,0.03191272486819,7.2670056,15.924599999999998,83.8299,165.2859326,-10.2733105
1992-12-11T12:28:00.000,2448968.019444444,False,4019.999961555004,0.08000000000000007,0.03162277660168379,2,11.25,0.01,Wisniewski,18.743651056483063,15.69710565151951,162.23427,-3.49905,-0.30279999999999996,0.19478538888888888,0.054,0.099,10.85,0.987747969815,9.8397295,0.03210876805879,7.3254781,16.0224,83.3745,164.8812871,-10.2024483
1992-12-12T02:32:00.000,2448968.605555556,True,50640.000039339066,0.6500000000000004,0.01,1,11.9,0.0,Lecacheux,19.21759861216142,16.364392688163928,158.28964,-0.95378,-0.25889555555555555,0.16748269444444444,0.05,0.092,10.84,0.991104507783,9.9917282,0.03470250505466,7.9753549,17.31672,78.0377,160.201062,-9.3452729
1992-12-12T05:00:00.000,2448968.7083333335,False,8879.999993741512,-0.14000000000000057,0.0,1,11.76,0.0,Lecacheux,19.04669611326487,16.22370742205099,157.65971,-0.54602,-0.2519411111111111,0.16302577777777777,0.049,0.091,10.84,0.991698375588,10.0181083,0.03517881251757,8.0742895,17.554380000000002,77.1737,159.4547948,-9.202414
1992-12-12T07:13:00.000,2448968.800694444,True,7979.999966919422,-0.02999999999999936,0.04,1,11.73,0.04,MacConnell,18.98896366364634,16.192309403506492,157.1081,-0.18887,-0.24587416666666667,0.15911266666666668,0.049,0.09,10.84,0.992233387852,10.0417455,0.0356117594107,8.1597685,17.77044,76.4142,158.8017126,-9.076051
1992-12-12T08:49:00.000,2448968.867361111,False,5760.000018775463,-0.07000000000000028,0.0565685424949238,1,11.66,0.04,MacConnell,18.89897616450471,16.120864370958174,156.71821,0.06359,-0.24160083333333335,0.15634305555555555,0.048,0.089,10.84,0.992620344634,10.0587662,0.03592705302022,8.2195246,17.92776,75.8758,158.3403687,-8.9860413
1992-12-12T09:42:00.000,2448968.904166667,False,3180.0000116229057,0.03999999999999915,0.0565685424949238,1,11.7,0.04,MacConnell,18.92795403834966,16.159917629508357,156.50586,0.20108,-0.23927888888888887,0.1548338888888889,0.048,0.089,10.84,0.992834257566,10.0681485,0.03610209779625,8.2518364,18.01512,75.582,158.0892083,-8.9367819
1992-12-14T05:43:00.000,2448970.738194444,False,158459.99996960163,-0.5899999999999999,0.06403124237432849,1,11.11,0.05,MacConnell,17.811027593564194,15.434649563367572,148.06571,5.62173,-0.15215416666666667,0.09663327777777778,0.036,0.072,10.98,1.003741473227,10.5226513,0.04551689331603,9.3948078,22.71312,63.5154,148.193448,-6.8638334
1992-12-14T08:09:00.000,2448970.839583333,False,8760.00000089407,-0.019999999999999574,0.07071067811865477,1,11.09,0.05,MacConnell,17.763548786344014,15.404079102771545,147.69798,5.8541,-0.1486713888888889,0.09427025,0.036,0.071,10.99,1.004358342997,10.547039,0.04606823262964,9.4381048,22.98828,62.9684,147.76746,-6.7694078
1992-12-14T09:11:00.000,2448970.882638889,False,3720.000019669533,-0.019999999999999574,0.07071067811865477,1,11.07,0.05,MacConnell,17.731937963627637,15.379535583322077,147.54433,5.95106,-0.14722583333333333,0.09328927777777779,0.036,0.071,10.99,1.004620732921,10.5573723,0.04630312159024,9.4560338,23.10546,62.7392,147.5896216,-6.7298773
1992-12-14T12:15:00.000,2448971.0104166665,True,11039.999985694885,0.16000000000000014,0.050990195135927854,1,11.23,0.01,Tholen,17.857685284974586,15.525875182617888,147.09687,6.23292,-0.14304944444444442,0.09045469444444446,0.035,0.07,11.0,1.005400948858,10.5879572,0.04700279158148,9.5077018,23.4546,62.0695,147.0722751,-6.614517
1992-12-14T13:30:00.000,2448971.0625,False,4500.000013411045,-0.08000000000000007,0.01414213562373095,1,11.15,0.01,Tholen,17.763811867179587,15.440237186815182,146.91806,6.34535,-0.1413947222222222,0.08933144444444445,0.035,0.07,11.01,1.005719618332,10.600389,0.04728906254463,9.5281227,23.59746,61.8009,146.8657712,-6.5683213
1992-12-15T05:19:00.000,2448971.7215277776,True,56939.999985694885,-0.370000000000001,0.07071067811865477,1,10.78,0.07,MacConnell,17.222685959762295,14.996172103207813,144.82011,7.65478,-0.12261194444444445,0.07658733333333334,0.032,0.065,11.08,1.009783919068,10.7559503,0.05096057948538,9.7582389,25.42956,58.604,144.4530321,-6.0226648
1992-12-15T11:30:00.000,2448971.9791666665,True,22260.00000089407,-0.05999999999999872,0.08602325267042628,1,10.72,0.05,Wisniewski,17.097995831051513,14.90623259124298,144.07507,8.11509,-0.11623833333333335,0.07226947222222221,0.031,0.064,11.11,1.011388805921,10.8158901,0.05241827093583,9.8358517,26.15694,57.4464,143.6009769,-5.827551
1992-12-15T23:43:00.000,2448972.488194444,True,43979.99999374151,0.4399999999999995,0.05830951894845301,1,11.16,0.03,Pravec,17.41374668789079,15.286193092624409,142.71066,8.95088,-0.10499694444444443,0.06467025,0.029,0.061,11.17,1.014585686821,10.9328761,0.05533016064841,9.9726877,27.61002,55.2915,142.0474921,-5.468959
1992-12-16T01:06:00.000,2448972.5458333334,True,4980.000025033951,0.08999999999999986,0.03,1,11.25,0.0,V.S. Shevchenko,17.489969690608163,15.369348523711972,142.56447,9.03984,-0.10382666666666666,0.06388061111111111,0.028,0.06,11.18,1.014949840448,10.9460027,0.05566234288022,9.9869588,27.7758,55.0577,141.8815882,-5.4304629
1992-12-16T05:36:00.000,2448972.7333333334,True,16200.0,-0.05000000000000071,0.05,1,11.2,0.05,MacConnell,17.395555416966914,15.297051658647412,142.09977,9.32186,-0.10015166666666667,0.06140322222222223,0.028,0.059,11.2,1.016137452123,10.988535,0.05674615735532,10.031843,28.316580000000002,54.3104,141.3549491,-5.3080271
1992-12-16T07:29:00.000,2448972.8118055556,False,6779.999998211861,0.11000000000000121,0.07071067811865477,1,11.31,0.05,MacConnell,17.48714817065928,15.397707283514645,141.91007,9.43663,-0.09867138888888888,0.06040633333333333,0.027,0.059,11.21,1.016635854155,11.0062591,0.05720117418493,10.0499606,28.54368,54.0036,141.1402805,-5.2580213
1992-12-16T21:34:00.000,2448973.398611111,True,50699.99999552965,-0.2900000000000009,0.050990195135927854,4,11.02,0.01,Koshkin,17.06279246004337,15.037869795349337,140.57415,10.2388,-0.08858222222222223,0.053629305555555555,0.025,0.056,11.28,1.020388131631,11.1373709,0.06062840030248,10.1743929,30.25386,51.8106,139.6339224,-4.9056876
1992-12-16T23:38:00.000,2448973.484722222,False,7439.99999910593,-0.019999999999999574,0.01,1,11.0,0.0,Koshkin,17.023552303438812,15.007648990399431,140.38956,10.34877,-0.08723527777777779,0.052727083333333334,0.025,0.056,11.29,1.020942484754,11.1563998,0.06113476719255,10.1911814,30.50652,51.5029,139.4265347,-4.8570047
1992-12-17T00:12:00.000,2448973.5083333333,True,2039.9999991059303,0.0,0.0,1,11.0,0.0,V.S. Shevchenko,17.018297524074214,15.004849300315222,140.33942,10.3786,-0.0868713888888889,0.052483499999999995,0.025,0.055,11.3,1.021094649991,11.161608,0.0612737548208,10.1957253,30.575879999999998,51.4191,139.3702417,-4.8437838
1992-12-17T00:31:00.000,2448973.521527778,True,1140.0000125169754,0.02999999999999936,0.01,2,11.03,0.01,Koshkin,17.04536490110004,15.033284616371137,140.3115,10.39521,-0.08666916666666667,0.05234808333333334,0.025,0.055,11.3,1.02117971443,11.1645167,0.06135145131538,10.1982537,30.61464,51.3724,139.3388898,-4.8364194
1992-12-17T01:02:00.000,2448973.543055556,True,1860.0000098347664,-0.17999999999999972,0.01,1,10.85,0.0,V.S. Shevchenko,16.860586041200953,14.850731602240703,140.26607,10.42222,-0.08634055555555556,0.05212822222222222,0.025,0.055,11.3,1.021318551345,11.1692598,0.06147826055295,10.2023622,30.677939999999996,51.2964,139.2878989,-4.8244401
1992-12-17T01:03:00.000,2448973.54375,True,59.99999642372131,0.16999999999999993,0.0,1,11.02,0.0,Koshkin,17.03043200703192,15.020650779348445,140.2646,10.42308,-0.08633,0.05212113888888889,0.025,0.055,11.3,1.021323030937,11.1694127,0.061482352023,10.2024943,30.67998,51.2939,139.2862573,-4.8240544
1992-12-17T07:15:00.000,2448973.8020833335,True,22319.99999731779,-0.09999999999999964,0.02,1,10.92,0.02,Wisniewski,16.873657264808465,14.890103766492546,139.73236,10.73849,-0.08253472222222222,0.04958388888888889,0.024,0.054,11.33,1.022993682539,11.2260657,0.06300798561228,10.2502409,31.441259999999996,50.3973,138.6897037,-4.6837524
1992-12-17T09:25:00.000,2448973.892361111,False,7799.999977648258,0.02999999999999936,0.0282842712474619,1,10.95,0.02,Wisniewski,16.884060719966627,14.909466547847726,139.55177,10.84507,-0.08126916666666667,0.04873922222222222,0.024,0.054,11.34,1.023579500518,11.2457497,0.06354278952714,10.2662879,31.708139999999997,50.0906,138.4876515,-4.6361734
1992-12-17T11:00:00.000,2448973.9583333335,False,5700.000022351742,0.040000000000000924,0.0282842712474619,1,10.99,0.02,Wisniewski,16.90981883957643,14.94170608549874,139.42151,10.92181,-0.08036361111111112,0.048135083333333335,0.024,0.053,11.35,1.024008246477,11.2600969,0.06393413268203,10.2778177,31.90344,49.8686,138.3420224,-4.6018643
1992-12-20T08:47:00.000,2448976.8659722223,True,251219.99999284744,1.2300000000000004,0.0282842712474619,3,12.22,0.02,Young,17.570563794345986,15.84647355571444,134.80449,13.55766,-0.05225083333333334,0.02958788888888889,0.017,0.043,11.67,1.043430073561,11.861545,0.08154998610973,10.6760057,40.69386,41.4731,133.2454262,-3.3991473
1992-12-20T09:43:00.000,2448976.904861111,False,3360.0000008940697,0.049999999999998934,0.03605551275463989,5,12.27,0.03,Young,17.6136331225745,15.892383639490848,134.75446,13.58521,-0.051989999999999995,0.029417916666666665,0.017,0.043,11.68,1.043696562725,11.8691854,0.08178979549731,10.6804065,40.8135,41.3754,133.1909283,-3.386349
1992-12-20T10:50:00.000,2448976.951388889,False,4020.0000017881393,-0.02999999999999936,0.03162277660168379,2,12.24,0.01,Young,17.575361874768994,15.857500232862535,134.69492,13.61798,-0.051680555555555556,0.02921652777777778,0.017,0.043,11.68,1.044015623263,11.8783127,0.08207683995502,10.6856532,40.95672,41.2589,133.1260953,-3.3711282
1992-12-20T11:25:00.000,2448976.9756944445,False,2099.9999955296516,0.049999999999998934,0.03162277660168379,4,12.29,0.03,Young,17.621050045508632,15.90495377112959,134.66396,13.635,-0.05152027777777778,0.029112166666666665,0.017,0.043,11.68,1.044182394146,11.8830748,0.08222684455035,10.6883861,41.031600000000005,41.1982,133.0923862,-3.3632162
1992-12-20T12:06:00.000,2448977.004166667,False,2460.0000143051147,-0.019999999999999574,0.03162277660168379,1,12.27,0.01,Young,17.596006843870093,15.881972767274226,134.62781,13.65487,-0.05133361111111111,0.02899063888888889,0.017,0.043,11.69,1.0443778393,11.888648,0.08240261296747,10.6915808,41.11932,41.1273,133.053036,-3.3539819
1992-12-20T22:52:00.000,2448977.452777778,True,38759.999983012676,-0.5299999999999994,0.01414213562373095,8,11.74,0.01,Blanco,16.98763347044857,15.30554039931046,134.07459,13.9573,-0.04853777777777778,0.027174180555555556,0.016,0.042,11.73,1.047469323203,11.975719,0.08517889329041,10.7410409,42.50466,40.0301,132.4519331,-3.2131719
1992-12-20T23:24:00.000,2448977.475,False,1920.0000062584877,-0.05000000000000071,0.022360679774997897,12,11.69,0.02,Blanco,16.933803283155036,15.253266252806515,134.04795,13.97178,-0.04840611111111111,0.02708878888888889,0.016,0.041,11.74,1.047623046406,11.979996,0.08531674925477,10.743452,42.57348,39.9767,132.4230481,-3.2064184
1992-12-21T00:31:00.000,2448977.521527778,False,4020.0000017881393,-0.049999999999998934,0.0282842712474619,15,11.64,0.02,Blanco,16.87579941246194,15.198511914920243,133.99242,14.00196,-0.048132499999999995,0.026911333333333332,0.016,0.041,11.74,1.047945082012,11.9889399,0.08560548530053,10.7484896,42.71754,39.8652,132.3628325,-3.1923437
1992-12-21T08:28:00.000,2448977.8527777777,True,28619.999983906746,-0.370000000000001,0.03605551275463989,3,11.27,0.03,Young,16.44941632375975,14.794960004094735,133.60575,14.21119,-0.04625944444444444,0.02569825833333333,0.015,0.04,11.77,1.05024470005,12.0521858,0.08766499990142,10.7839685,43.745279999999994,39.0825,131.944109,-3.0946345
1992-12-21T09:39:00.000,2448977.902083333,False,4259.999987483025,-0.009999999999999787,0.03605551275463989,3,11.26,0.02,Young,16.43111222219378,14.78001073281894,133.54946,14.24153,-0.04599166666666667,0.025524944444444444,0.015,0.04,11.78,1.050588023023,12.0615354,0.08797213056865,10.7891967,43.89852,38.9676,131.8832346,-3.0804546
1992-12-21T09:59:00.000,2448977.915972222,True,1200.0000089406967,0.019999999999999574,0.022360679774997897,1,11.28,0.01,Neese,16.44877710468308,14.798615943118127,133.53366,14.25003,-0.04591666666666667,0.02547645,0.015,0.04,11.78,1.050684781757,12.0641661,0.08805867311357,10.7906672,43.94172,38.9354,131.8661528,-3.0764768
1992-12-21T10:55:00.000,2448977.954861111,True,3360.0000008940697,-0.03999999999999915,0.022360679774997897,2,11.24,0.02,Young,16.4022482442869,14.75472446331978,133.48956,14.27377,-0.04570777777777778,0.025341425,0.015,0.04,11.79,1.050955818408,12.0715251,0.08830105495341,10.7947793,44.062619999999995,38.8451,131.8184773,-3.0653776
1992-12-21T11:49:00.000,2448977.992361111,False,3240.000008046627,0.009999999999999787,0.02,1,11.25,0.0,Young,16.40596572378889,14.760977626779797,133.44721,14.29654,-0.04550805555555556,0.025212266666666667,0.015,0.04,11.79,1.051217331597,12.0786114,0.08853486770709,10.7987376,44.179320000000004,38.7583,131.7727171,-3.0547283
1992-12-21T12:28:00.000,2448978.019444444,False,2339.999981224537,0.019999999999999574,0.02,3,11.27,0.02,Young,16.421436353379356,14.778274390830509,133.41674,14.31291,-0.045364722222222216,0.02511962222222222,0.015,0.04,11.79,1.051406297622,12.0837234,0.08870378575888,10.8015922,44.26362,38.6958,131.7397969,-3.0470695
1992-12-22T08:46:00.000,2448978.865277778,False,73080.0000295043,0.5600000000000005,0.03605551275463989,2,11.83,0.03,Young,16.843238025542462,15.25563217928545,132.50985,14.7956,-0.041258055555555555,0.022472941666666666,0.014,0.038,11.87,1.057347678207,12.2408658,0.09400145565956,10.8893297,46.90716,36.7994,130.762835,-2.8208135
1992-12-22T09:51:00.000,2448978.910416667,False,3900.0000089406967,0.0,0.03162277660168379,1,11.83,0.01,Young,16.836033880430822,15.251313539686803,132.46374,14.81989,-0.041057777777777776,0.022344075,0.014,0.038,11.88,1.057666892216,12.2491161,0.09428537091772,10.8939531,47.04888,36.7012,130.7133178,-2.8094044
