off1,off2,factor,chisqred
265,54,1.3699195518655938e-13,0.9619881017698575
275,62,1.3679812104674846e-13,0.9647498991425454
225,56,1.346466207433169e-13,0.9690215803132948
275,64,1.3655660161984252e-13,0.9700646477358408
45,62,1.326599361880289e-13,0.9706667570923962
60,66,1.3333765131753463e-13,0.9711925510601299
40,46,1.3502804576110878e-13,0.9717139363517919
250,68,1.340110424266579e-13,0.9718511784614128
270,56,1.3713689651793243e-13,0.9720353323128798
40,60,1.3270376965283993e-13,0.9720686829466957
75,48,1.3867646856190406e-13,0.9859591388441293
90,64,1.3840341830396663e-13,0.9861739907456568
85,52,1.3930163032764993e-13,0.9880910635191873
270,68,1.355474598467235e-13,0.9882870500813327
235,64,1.3386432885647083e-13,0.9894125258250169
225,50,1.3544105184768513e-13,0.9910339401496778
275,60,1.3698272670810943e-13,0.9928149408059967
260,52,1.3685970670504992e-13,0.9960583459516336
240,66,1.3373021745344049e-13,0.9979925064527154
250,50,1.3644671560792873e-13,0.9993524921062297
65,46,1.3783105764190865e-13,0.9998471073064236
90,56,1.3944162713260343e-13,1.003441813904755
75,68,1.3518873353369262e-13,1.0072364433452636
275,66,1.3626027226243344e-13,1.0076966660295763
50,64,1.3267611259380843e-13,1.0126362831841467
30,50,1.339986327873738e-13,1.0150326210694407
230,48,1.3580799760684654e-13,1.0169242724024807
30,52,1.3373216177338253e-13,1.0177733448226287
235,48,1.359590462463749e-13,1.0178373827529645
35,58,1.3278327830819033e-13,1.0178990370337704
225,58,1.3432691195799402e-13,1.0245165838829313
80,68,1.3597016398024874e-13,1.02525024758981
35,46,1.3466937599941446e-13,1.0302855648354563
230,62,1.339290552127039e-13,1.030742997795683
70,68,1.3428688832230787e-13,1.0411191596702098
30,54,1.333749964391133e-13,1.0459179225003365
30,48,1.342115805982687e-13,1.046370180222928
240,48,1.3613160562535852e-13,1.0468800147454262
275,58,1.371314333175073e-13,1.0538804648090716
90,66,1.3799541633187773e-13,1.0559064884951297
225,48,1.3562651333170865e-13,1.0579746992963677
245,68,1.3357728970020554e-13,1.0582838326191526
255,50,1.3674857590871847e-13,1.066334338684103
90,54,1.396050986632983e-13,1.0709964224410222
70,46,1.383207722737836e-13,1.071618537572153
85,68,1.3673555736904457e-13,1.0769091312266483
275,68,1.3594333351116308e-13,1.0778356800650595
220,52,1.3497563901878376e-13,1.0781393401711217
260,70,1.3433923919132225e-13,1.0837681386207223
45,44,1.3558954269329963e-13,1.0853779383517186
270,54,1.3728987780768028e-13,1.0875404738702965
50,44,1.361316024127487e-13,1.0877912226285007
55,66,1.3270757336081566e-13,1.0894802672663302
265,70,1.3474208691997197e-13,1.0926216922616194
220,54,1.3468468836168074e-13,1.0927962069093289
265,52,1.3718635508280568e-13,1.0960798476143974
220,50,1.3523490392955616e-13,1.0984532423686608
245,48,1.3635132483020475e-13,1.0988156817873507
255,70,1.3392722824846858e-13,1.1017221851754126
40,44,1.3517360017522762e-13,1.1017985515583155
55,44,1.367348129523974e-13,1.1060874000872514
30,56,1.329409198864589e-13,1.1080235453173723
85,50,1.3942183287210002e-13,1.1088597892556178
225,60,1.3397265258347943e-13,1.1099536564279024
65,68,1.334653633392445e-13,1.1108619388420198
80,48,1.390817498476083e-13,1.110903778746792
30,46,1.3437568059118705e-13,1.112803755162045
270,70,1.3517240622101757e-13,1.1198262958963876
60,44,1.374665276613284e-13,1.1241242408484216
95,62,1.392045894313114e-13,1.133002041486818
95,60,1.394833874268107e-13,1.135707752074665
40,62,1.3218273126860274e-13,1.136435566432981
220,56,1.3437031977762188e-13,1.1375355925127053
280,64,1.3673117593512928e-13,1.1386053692550535
230,46,1.3594583034507974e-13,1.1386968487294429
235,66,1.3331732774592104e-13,1.1419873488914383
35,44,1.3481843787085028e-13,1.1426819099699497
275,56,1.3727002827074542e-13,1.143045165654614
220,48,1.3544647813917532e-13,1.143259175008046
280,62,1.3691934041944093e-13,1.1463671928316668
35,60,1.3227647065205976e-13,1.1504790030068464
225,46,1.3578664436631766e-13,1.1531355723162788
260,50,1.3705440482878867e-13,1.1576074149520186
280,66,1.3650574230641116e-13,1.1583559666724181
95,64,1.3888639849635353e-13,1.1584078299015006
235,46,1.3609086038209244e-13,1.158518587161036
95,58,1.3972859808134576e-13,1.1616415270721998
250,48,1.366059290932823e-13,1.1624726556237925
230,64,1.3344956939513066e-13,1.1630310687913699
90,52,1.3973940474951043e-13,1.1639516365828027
90,68,1.3750138384866063e-13,1.1649381181702556
75,46,1.3876942171012435e-13,1.1672784248858168
250,70,1.3343766249106252e-13,1.1702101598969463
45,64,1.321221997858762e-13,1.1724627320200587
25,50,1.3380500946899025e-13,1.1742177574515489
240,68,1.3311982356057454e-13,1.1807343164111568
280,60,1.3707659104454926e-13,1.1825969676258714
25,48,1.3401895145064676e-13,1.183433735552127
275,70,1.3560195826821966e-13,1.1864381009046274
25,52,1.3353724782284372e-13,1.1926234452929212
65,44,1.3794369358934036e-13,1.2011350936891407
240,46,1.3625496040724475e-13,1.204093814020844
30,44,1.34518837385974e-13,1.204723104164019
95,56,1.3991177009724843e-13,1.2052627779258829
30,58,1.324912711682265e-13,1.208956304380027
220,58,1.3402969682672841e-13,1.2095329392119207
280,68,1.3624670067164805e-13,1.2108359158187731
60,68,1.327788863790577e-13,1.2111963006429083
220,46,1.356163436134769e-13,1.2126661925284228
95,66,1.385149384773851e-13,1.2135891583290257
225,62,1.3355891555210962e-13,1.2204181398016405
80,70,1.3540675767290562e-13,1.2228913700652453
25,46,1.3420326285189e-13,1.2243628313722918
75,70,1.3460064468812366e-13,1.2251107138505997
270,52,1.3744515354885616e-13,1.2279016802197218
25,54,1.3317694132316603e-13,1.2309563379994
215,50,1.3502255742192507e-13,1.2374568900545666
255,48,1.3691171661799635e-13,1.2375346424907379
215,52,1.3475419634886492e-13,1.2378022586268786
50,66,1.3212964665293095e-13,1.2411975553232144
280,58,1.3721167427607957e-13,1.2481992780038471
85,70,1.3617361832107026e-13,1.251946561414968
85,48,1.395255465701936e-13,1.2560627972373444
265,50,1.3738220858045453e-13,1.2568185905639957
275,54,1.3742484788220622e-13,1.259498680761187
215,48,1.3525913272007264e-13,1.2647780054240318
40,42,1.3529755939209134e-13,1.2651546165391312
245,46,1.364620729467623e-13,1.2660661687507975
45,42,1.3572579737250715e-13,1.2686639387764345
215,54,1.3447134489058076e-13,1.269105137484225
245,70,1.3296369739528437e-13,1.2698356809294609
225,44,1.359143811882541e-13,1.273487771021246
95,54,1.4005978859858475e-13,1.2745085396197733
70,44,1.3842601786579466e-13,1.2763554298185031
90,50,1.3986029767284076e-13,1.2831709851041373
70,70,1.336820800653666e-13,1.283494674255042
35,42,1.349507151280656e-13,1.2835280343738336
230,44,1.360512510445873e-13,1.2841186594119078
50,42,1.3629177031614278e-13,1.2867282564794056
25,44,1.3435035808264314e-13,1.2898448806226814
80,46,1.3916815283289942e-13,1.2907092206604602
265,72,1.342657698474705e-13,1.2932410505295608
280,70,1.3595305284363668e-13,1.2993855344553054
260,72,1.338006113179387e-13,1.300994182995313
270,72,1.347353167228372e-13,1.30250661480386
220,44,1.3574805095022912e-13,1.3026942126284369
220,60,1.3365851808212086e-13,1.304045258023505
95,68,1.3809016889528328e-13,1.3052042299215796
25,56,1.3277820858835497e-13,1.3056945982815127
215,46,1.3544642399547762e-13,1.3106639922443086
90,70,1.3694927521050338e-13,1.3156601645474184
235,44,1.3618058455034726e-13,1.3215003351008296
55,42,1.3686321901161604e-13,1.3220653064066556
260,48,1.3720755906482838e-13,1.3226972913642292
30,42,1.3465242265575669e-13,1.3251460245360704
215,56,1.341590229491658e-13,1.3270319034251645
35,62,1.3177706419114564e-13,1.3272911759854256
230,66,1.32854589657349e-13,1.3278612162388919
250,46,1.3670562867555595e-13,1.3306863223976289
255,72,1.333427071543513e-13,1.3339704758961826
100,62,1.396379483810713e-13,1.3358658815876083
280,56,1.3736099540264949e-13,1.3389985512844444
235,68,1.3266726168703167e-13,1.3390067443342908
100,60,1.3990726255664076e-13,1.3446768236670226
275,72,1.3520287624582191e-13,1.3462494396854257
55,68,1.3214653120911718e-13,1.3474924193282303
285,64,1.367508897982095e-13,1.348108909532418
40,64,1.3163973207685333e-13,1.348780247726465
20,48,1.3392387676126015e-13,1.3514659470601267
100,64,1.393262201273131e-13,1.3524590342019227
30,60,1.3202277956320325e-13,1.3539069095111047
20,50,1.3372226484694798e-13,1.3584234526246621
285,66,1.365668942293594e-13,1.3590565047160037
225,64,1.3301933102766556e-13,1.3617892699323118
285,62,1.369342205065125e-13,1.3634054711824757
95,52,1.4017950792028562e-13,1.3669669626589644
240,44,1.3632134225286894e-13,1.3685422449318312
75,44,1.3883477275008373e-13,1.3699460783010113
60,42,1.3747461834575618e-13,1.3699481134670815
215,44,1.3559978881011366e-13,1.370914231379221
20,46,1.3410325054761789e-13,1.3725177230605332
65,70,1.3288998854279194e-13,1.3736098925199276
100,58,1.4013162451949456e-13,1.3749834023473275
20,52,1.3345621167660148e-13,1.3851328820785234
270,50,1.3759603988191242e-13,1.385575259903486
25,42,1.3447611779674854e-13,1.3858748370546494
275,52,1.3759287149614324e-13,1.393695729124237
100,66,1.3896745279746026e-13,1.3960449095204186
285,68,1.363701401473729e-13,1.3963976251775188
255,46,1.3700754189881125e-13,1.398766998114986
225,42,1.3598071232182045e-13,1.4001624081764803
210,50,1.3483683913647963e-13,1.4012253835261415
240,70,1.3247052782991161e-13,1.402689940192413
285,60,1.371102103542975e-13,1.4036316506014739
215,58,1.3380745919103747e-13,1.4059543794318679
220,42,1.3584803270824487e-13,1.409590732457954
265,48,1.3750061578052575e-13,1.4109365215400163
45,66,1.3157398061733496e-13,1.4128487309775883
20,44,1.3425143455197881e-13,1.4133975718033027
210,48,1.3506790856895503e-13,1.4136634499933176
250,72,1.328046053715647e-13,1.416956599813833
25,58,1.3236845033202073e-13,1.4180424557641043
210,52,1.345825517093658e-13,1.4206941962247623
230,42,1.3607296572646664e-13,1.4208326204159454
100,56,1.402710140692467e-13,1.4225481631130328
90,48,1.3995704950616874e-13,1.4229928168172068
220,62,1.3320347695363358e-13,1.4231723873580167
245,44,1.3649583587274506e-13,1.4234600031557711
95,70,1.375959802392801e-13,1.4255934533434025
85,46,1.3960758929831117e-13,1.4261897596821764
65,42,1.380275736264507e-13,1.4314545500139613
280,72,1.355936206114062e-13,1.4345219787936412
20,54,1.3311893299813602e-13,1.4351966317203029
210,46,1.3526748879621065e-13,1.4411377504612344
215,42,1.3571920392116063e-13,1.447480381557497
280,54,1.3753335170430527e-13,1.4510248392156775
35,40,1.3505779756102462e-13,1.4537311644768809
40,40,1.3540893389968577e-13,1.457872614318158
235,42,1.3618191605155545e-13,1.4629389754018511
285,70,1.3615591169130681e-13,1.4649076261534257
210,54,1.343131980526415e-13,1.4656818745606712
80,72,1.3480842309340395e-13,1.4673002116627847
285,58,1.3728533271132398e-13,1.4680049675885078
30,40,1.347619797131704e-13,1.4702376907467485
100,68,1.3855606778154765e-13,1.4706789108329532
85,72,1.3557939535310823e-13,1.471480145809479
260,46,1.3730400719923425e-13,1.4721692219998392
210,44,1.3544304892250115e-13,1.4748633624096257
95,50,1.4027937709915026e-13,1.4787550357635446
20,42,1.343827568153526e-13,1.4807567444069212
45,40,1.3585731460368996e-13,1.4810165427975996
250,44,1.3674312587804802e-13,1.484884614556325
80,44,1.3923525280422914e-13,1.485191427306819
60,70,1.322028678871411e-13,1.4913108535657962
100,54,1.4038299141205136e-13,1.4922013902127345
75,72,1.3397662305727616e-13,1.4933820562490923
220,40,1.3587328615831174e-13,1.5012969502454132
70,42,1.3849533053335601e-13,1.5017132983309602
215,60,1.3342182295750146e-13,1.5036002829387027
25,40,1.3457843169217638e-13,1.5049413737614084
90,72,1.3632791323428715e-13,1.5108713050241456
50,68,1.315369053934793e-13,1.511712626060476
50,40,1.364149673938392e-13,1.5158985671476966
215,40,1.3576835924884082e-13,1.516602097872314
225,40,1.359735757928166e-13,1.518546344339859
210,42,1.3558836418101078e-13,1.5190856247549867
240,42,1.363090648246565e-13,1.5216925492281654
20,56,1.3275729709753028e-13,1.5226590345690243
245,72,1.322903709110141e-13,1.5244181309054714
270,48,1.3768232832695037e-13,1.5247041293495294
270,74,1.342592271711703e-13,1.5254480967988795
210,56,1.3400687458559752e-13,1.528758490333173
15,48,1.3394351295127064e-13,1.5304119525338808
230,68,1.3220038813116024e-13,1.5314952623218174
225,66,1.3241202098633107e-13,1.5346061832160753
15,46,1.341100893343173e-13,1.5347538748685423
265,74,1.3371564252138814e-13,1.5366141476121469
275,50,1.3773580157369567e-13,1.5405520399411565
30,62,1.315705587079954e-13,1.5426111155319937
255,44,1.3705856939767614e-13,1.5478994551813905
275,74,1.347652021047508e-13,1.5494538163791003
285,56,1.3747786684116133e-13,1.5516631202229865
15,50,1.3375888741063482e-13,1.5526065751179943
35,64,1.3127461523429175e-13,1.5534567356381044
265,46,1.3756464445245443e-13,1.5540084658440032
105,62,1.3987980817022837e-13,1.5552681383212803
260,74,1.332100344111445e-13,1.5559690046277619
15,44,1.3425691037644436e-13,1.557452254522938
230,40,1.360379724705091e-13,1.5615442418638106
55,40,1.3695921895953128e-13,1.5624965936877364
105,64,1.395774414991679e-13,1.5667564372760978
210,40,1.3568510629031862e-13,1.5668833887392792
20,40,1.344922613318888e-13,1.56881597224803
105,60,1.4014337622093446e-13,1.5691083822912486
220,64,1.326348355092783e-13,1.569715036532224
285,72,1.3588739579221142e-13,1.569992568655225
235,70,1.319847051333177e-13,1.5705464833464724
25,60,1.3194981367678693e-13,1.5745155836154159
280,52,1.3769963279477915e-13,1.5748111085864167
205,48,1.3492800734701378e-13,1.574824484140839
100,70,1.380641290497071e-13,1.574840974373248
70,72,1.330673947946374e-13,1.5763605822636924
205,50,1.3471851623377268e-13,1.5768837876760347
100,52,1.404619486949071e-13,1.5794140948856905
290,64,1.3681857359173054e-13,1.5831020705249503
95,72,1.3700714818046037e-13,1.5839983484247318
245,42,1.3647799774518337e-13,1.5857257489746122
205,46,1.351239405227775e-13,1.5872959179360957
90,46,1.4003783559940632e-13,1.5888001339763023
75,42,1.3887456517524604e-13,1.5913059923237307
290,66,1.3661124644865382e-13,1.5917936639590453
15,52,1.335073050773655e-13,1.592203150996043
215,38,1.357785866341727e-13,1.5962143950688328
290,62,1.3703342615509667e-13,1.5977866315902285
15,42,1.3439771458037472e-13,1.6004181047697297
105,66,1.3923507161316205e-13,1.60151585428854
40,66,1.310952775128241e-13,1.6029720771681484
210,58,1.3366423006037845e-13,1.6036476804444912
205,44,1.3528695847211354e-13,1.603746035135043
255,74,1.3270236645036624e-13,1.6043272742134076
105,58,1.4033960103352636e-13,1.6060484081418642
205,52,1.3449699469747533e-13,1.6067086441518226
220,38,1.3587409166988226e-13,1.610886927645048
95,48,1.403517611251706e-13,1.6125450911807386
60,40,1.3754047725598975e-13,1.613568010636823
210,38,1.357228206428229e-13,1.6142999955104387
280,74,1.3517936127179617e-13,1.6159720116636815
85,44,1.3967322060281242e-13,1.6166662465083044
260,44,1.3737036094256058e-13,1.6178766605151522
235,40,1.3614159844338508e-13,1.6207800493497193
215,62,1.3292321004444899e-13,1.6219247842086717
290,68,1.3640348173846337e-13,1.6236642717174863
205,42,1.3543428978136222e-13,1.62385402813454
290,60,1.3724343148441414e-13,1.6346245434781534
55,70,1.315474411235775e-13,1.6403739116768161
30,38,1.348646079889142e-13,1.6461347784783105
250,42,1.367610561373391e-13,1.6475150047991483
205,40,1.3556402143372952e-13,1.648117896991563
20,58,1.3239618988845993e-13,1.6491168081327916
285,54,1.3767728308093921e-13,1.6503866962540676
25,38,1.346700553158952e-13,1.653732084067255
35,38,1.3515591546524448e-13,1.6545856924014757
205,54,1.342544310127723e-13,1.6565449253636255
225,38,1.3592150621148456e-13,1.6566691509017133
270,46,1.3776431559778766e-13,1.6594164606997885
15,54,1.3320348950454248e-13,1.659533604908089
275,48,1.3782554129511662e-13,1.6600810984800896
105,56,1.4047637834770362e-13,1.6607453727537635
15,40,1.3451173957058983e-13,1.661745632793019
105,68,1.38842065885113e-13,1.663606452796064
240,72,1.3178321051502238e-13,1.66600578134016
205,38,1.3564623402541083e-13,1.666427925258129
65,40,1.3807684136734265e-13,1.674257359183676
210,36,1.3570809701280274e-13,1.67759518588513
290,70,1.361990919066015e-13,1.6783338020476815
40,38,1.3551227999321318e-13,1.6789597423275733
65,72,1.3228323030468447e-13,1.6815956922370947
20,38,1.3459188553161573e-13,1.6836601996356941
215,36,1.356992075728488e-13,1.6867334098018678
100,50,1.4053695700547625e-13,1.687594992934077
240,40,1.3625600181766622e-13,1.6897217497721844
290,58,1.374576401435742e-13,1.6915545119053277
250,74,1.3213111236236947e-13,1.6925599575163546
280,50,1.378433833534825e-13,1.6953294422398184
210,60,1.3327772624880752e-13,1.695639618080128
45,68,1.3098488861566948e-13,1.696522379325861
265,44,1.3761946319512963e-13,1.7006156468417686
205,36,1.356849084475106e-13,1.7025312880888848
80,42,1.3927674248682695e-13,1.7040997022523587
255,42,1.3709168225406202e-13,1.7087466883538156
10,46,1.3423335897801484e-13,1.7109471217687156
100,72,1.374514472738402e-13,1.7133484501219611
10,44,1.343632621332819e-13,1.7160694192067207
45,38,1.3595941215517011e-13,1.7174283729991606
205,56,1.3396632727684544e-13,1.719046258215246
285,74,1.3555563112891564e-13,1.719294041695813
85,74,1.349383373876608e-13,1.7196105076995871
230,38,1.3592588512065683e-13,1.7207945048573023
10,48,1.3409467422944e-13,1.727476264736641
105,54,1.4056357367916038e-13,1.727788920892541
220,36,1.357202587003209e-13,1.7286980489605503
90,74,1.3565875285420966e-13,1.7373960662439853
10,42,1.344910100248506e-13,1.7378118002299041
225,68,1.3175017737235445e-13,1.7392890491629471
80,74,1.3417677638560005e-13,1.7395160528761555
70,40,1.3852835131417285e-13,1.7399417139281892
220,66,1.3202772042486632e-13,1.740176509298998
15,38,1.346099777345598e-13,1.7427941153656417
200,46,1.350371583340838e-13,1.7454614492972687
200,38,1.355642928603796e-13,1.7474327773980447
200,44,1.3518035470625521e-13,1.747641977991598
200,48,1.3487104114434122e-13,1.748043158795424
205,34,1.3557376064218897e-13,1.7487526116669252
285,52,1.3786003294453247e-13,1.749493930987521
200,42,1.353248247816843e-13,1.7505153388192867
210,34,1.3550642930334032e-13,1.7516973469021881
200,40,1.3545900825832596e-13,1.7520387037300889
105,70,1.3837802007127462e-13,1.7537819434175295
200,36,1.3563339231703968e-13,1.7554787274664696
245,40,1.3642218416474856e-13,1.7567091266450423
290,56,1.3767539857896727e-13,1.7589118330089109
15,56,1.3287194833385285e-13,1.7645688388844494
290,72,1.3596331024302112e-13,1.7648098366345288
200,50,1.3469355805880178e-13,1.7657542579233787
10,50,1.339242964321252e-13,1.7666041543815727
50,38,1.3647708076457983e-13,1.766712601689481
215,64,1.323702383187353e-13,1.7682745731933196
230,70,1.315258826083216e-13,1.7686882422520624
95,46,1.4039138573744908e-13,1.770427862290089
25,62,1.3154759985807146e-13,1.7725745752968771
90,44,1.4008071512456616e-13,1.7729134495955505
10,40,1.3461951657317805e-13,1.7739938206877124
260,42,1.3741009412824673e-13,1.775383347545881
200,34,1.356267122682772e-13,1.775794827645637
30,64,1.311161327505014e-13,1.777017433709754
95,74,1.3635521103825084e-13,1.7830927532851473
275,46,1.3793321670044654e-13,1.7834711528433114
205,58,1.3363264175433026e-13,1.788307376315727
110,62,1.4001256563009033e-13,1.7914259323192492
235,38,1.3597041365054625e-13,1.7925015912474191
110,64,1.397004487570826e-13,1.7926894504996473
215,34,1.354465946387918e-13,1.7929762221981451
75,74,1.3334699593642273e-13,1.7937884289372477
